Strategy,Future.ID,Technology,Year,TotalCapacityAnnual
BAU,9,PPWNDON,2023,0.102457
BAU,9,PPWNDON,2024,0.102457
BAU,9,PPWNDON,2025,0.162457
BAU,9,PPWNDON,2026,0.222457
BAU,9,PPWNDON,2027,0.282457
BAU,9,PPWNDON,2028,0.303457
BAU,9,PPWNDON,2029,0.303457
BAU,9,PPWNDON,2030,0.303457
BAU,9,PPWNDON,2031,0.303457
BAU,9,PPWNDON,2032,0.360457
BAU,9,PPWNDON,2033,0.360457
BAU,9,PPWNDON,2034,0.360457
BAU,9,PPWNDON,2035,0.385457
BAU,9,PPWNDON,2036,0.385457
BAU,9,PPWNDON,2037,0.385457
BAU,9,PPWNDON,2038,0.385457
BAU,9,PPWNDON,2039,0.445457
BAU,9,PPWNDON,2040,0.445457
BAU,9,PPWNDON,2041,0.445
BAU,9,PPWNDON,2042,0.445
BAU,9,PPWNDON,2043,0.445
BAU,9,PPWNDON,2044,0.445
BAU,9,PPWNDON,2045,0.445399
BAU,9,PPWNDON,2046,0.450529
BAU,9,PPWNDON,2047,0.455669
BAU,9,PPWNDON,2048,0.46081
BAU,9,PPWNDON,2049,0.46595
BAU,9,PPWNDON,2050,0.47108
BAU,9,PPWNDON,2051,0.47622
BAU,9,PPWNDON,2052,0.481361
BAU,9,PPWNDON,2053,0.486501
BAU,9,PPWNDON,2054,0.491641
BAU,9,PPWNDON,2055,0.466641
BAU,10,PPPVT,2021,0.0573256
BAU,10,PPPVT,2022,0.0573256
BAU,10,PPPVT,2023,0.0573256
BAU,10,PPPVT,2024,0.0594499
BAU,10,PPPVT,2025,0.149973
BAU,10,PPPVT,2026,0.239973
BAU,10,PPPVT,2027,0.329973
BAU,10,PPPVT,2028,0.419973
BAU,10,PPPVT,2029,0.509973
BAU,10,PPPVT,2030,0.599973
BAU,10,PPPVT,2031,0.689973
BAU,10,PPPVT,2032,0.779973
BAU,10,PPPVT,2033,0.813973
BAU,10,PPPVT,2034,0.813973
BAU,10,PPPVT,2035,0.815642
BAU,10,PPPVT,2036,0.900132
BAU,10,PPPVT,2037,0.990649
BAU,10,PPPVT,2038,1.06105
BAU,10,PPPVT,2039,1.15158
BAU,10,PPPVT,2040,1.1747
BAU,10,PPPVT,2041,1.20789
BAU,10,PPPVT,2042,1.20789
BAU,10,PPPVT,2043,1.22353
BAU,10,PPPVT,2044,1.2546
BAU,10,PPPVT,2045,1.2871
BAU,10,PPPVT,2046,1.31649
BAU,10,PPPVT,2047,1.34644
BAU,10,PPPVT,2048,1.37689
BAU,10,PPPVT,2049,1.40763
BAU,10,PPPVT,2050,1.43493
BAU,10,PPPVT,2051,1.44534
BAU,10,PPPVT,2052,1.45551
BAU,10,PPPVT,2053,1.46563
BAU,10,PPPVT,2054,1.47597
BAU,10,PPPVT,2055,1.51663
BAU,10,PPWNDON,2021,0.102457
BAU,10,PPWNDON,2022,0.102457
BAU,10,PPWNDON,2023,0.102457
BAU,10,PPWNDON,2024,0.102457
BAU,10,PPWNDON,2025,0.162457
BAU,10,PPWNDON,2026,0.222457
BAU,10,PPWNDON,2027,0.282457
BAU,10,PPWNDON,2028,0.303457
BAU,10,PPWNDON,2029,0.303457
BAU,10,PPWNDON,2030,0.303457
BAU,10,PPWNDON,2031,0.303457
BAU,10,PPWNDON,2032,0.360457
BAU,10,PPWNDON,2033,0.360457
BAU,10,PPWNDON,2034,0.360457
BAU,10,PPWNDON,2035,0.385457
BAU,10,PPWNDON,2036,0.385457
BAU,10,PPWNDON,2037,0.385457
BAU,10,PPWNDON,2038,0.385457
BAU,10,PPWNDON,2039,0.445457
BAU,10,PPWNDON,2040,0.445457
BAU,10,PPWNDON,2041,0.445
BAU,10,PPWNDON,2042,0.445
BAU,10,PPWNDON,2043,0.445
BAU,10,PPWNDON,2044,0.445
BAU,10,PPWNDON,2045,0.445399
BAU,10,PPWNDON,2046,0.450529
BAU,10,PPWNDON,2047,0.455669
BAU,10,PPWNDON,2048,0.46081
BAU,10,PPWNDON,2049,0.46595
BAU,10,PPWNDON,2050,0.47108
BAU,10,PPWNDON,2051,0.47622
BAU,10,PPWNDON,2052,0.481361
BAU,10,PPWNDON,2053,0.486501
BAU,10,PPWNDON,2054,0.491641
BAU,10,PPWNDON,2055,0.466641
BAU,11,PPPVT,2021,0.0573256
BAU,11,PPPVT,2022,0.0573256
BAU,11,PPPVT,2023,0.0573256
BAU,11,PPPVT,2024,0.0594499
BAU,11,PPPVT,2025,0.150188
BAU,11,PPPVT,2026,0.240188
BAU,11,PPPVT,2027,0.330188
BAU,11,PPPVT,2028,0.420188
BAU,11,PPPVT,2029,0.510188
BAU,11,PPPVT,2030,0.600188
BAU,11,PPPVT,2031,0.690188
BAU,11,PPPVT,2032,0.780188
BAU,11,PPPVT,2033,0.814188
BAU,11,PPPVT,2034,0.814188
BAU,11,PPPVT,2035,0.815642
BAU,11,PPPVT,2036,0.912217
BAU,11,PPPVT,2037,1.01211
BAU,11,PPPVT,2038,1.10721
BAU,11,PPPVT,2039,1.19721
BAU,11,PPPVT,2040,1.24303
BAU,11,PPPVT,2041,1.28401
BAU,11,PPPVT,2042,1.32405
BAU,11,PPPVT,2043,1.35935
BAU,11,PPPVT,2044,1.40075
BAU,11,PPPVT,2045,1.44373
BAU,11,PPPVT,2046,1.48346
BAU,11,PPPVT,2047,1.51442
BAU,11,PPPVT,2048,1.54537
BAU,11,PPPVT,2049,1.57633
BAU,11,PPPVT,2050,1.60729
BAU,11,PPPVT,2051,1.6264
BAU,11,PPPVT,2052,1.66919
BAU,11,PPPVT,2053,1.68518
BAU,11,PPPVT,2054,1.69965
BAU,11,PPPVT,2055,1.74453
BAU,11,PPWNDON,2021,0.102457
BAU,11,PPWNDON,2022,0.102457
BAU,11,PPWNDON,2023,0.102457
BAU,11,PPWNDON,2024,0.102457
BAU,11,PPWNDON,2025,0.162457
BAU,11,PPWNDON,2026,0.222457
BAU,11,PPWNDON,2027,0.282457
BAU,11,PPWNDON,2028,0.303457
BAU,11,PPWNDON,2029,0.303457
BAU,11,PPWNDON,2030,0.303457
BAU,11,PPWNDON,2031,0.303457
BAU,11,PPWNDON,2032,0.360457
BAU,11,PPWNDON,2033,0.360457
BAU,11,PPWNDON,2034,0.360457
BAU,11,PPWNDON,2035,0.385457
BAU,11,PPWNDON,2036,0.385457
BAU,11,PPWNDON,2037,0.385457
BAU,11,PPWNDON,2038,0.385457
BAU,11,PPWNDON,2039,0.445457
BAU,11,PPWNDON,2040,0.445457
BAU,11,PPWNDON,2041,0.445
BAU,11,PPWNDON,2042,0.445
BAU,11,PPWNDON,2043,0.445
BAU,11,PPWNDON,2044,0.445
BAU,11,PPWNDON,2045,0.445399
BAU,11,PPWNDON,2046,0.451053
BAU,11,PPWNDON,2047,0.459821
BAU,11,PPWNDON,2048,0.476013
BAU,11,PPWNDON,2049,0.49285
BAU,11,PPWNDON,2050,0.506506
BAU,11,PPWNDON,2051,0.506506
BAU,11,PPWNDON,2052,0.483081
BAU,11,PPWNDON,2053,0.486501
BAU,11,PPWNDON,2054,0.491641
BAU,11,PPWNDON,2055,0.466641
BAU,12,PPPVT,2021,0.0573256
BAU,12,PPPVT,2022,0.0573256
BAU,12,PPPVT,2023,0.0573256
BAU,12,PPPVT,2024,0.0594499
BAU,12,PPPVT,2025,0.150208
BAU,12,PPPVT,2026,0.240208
BAU,12,PPPVT,2027,0.330208
BAU,12,PPPVT,2028,0.420208
BAU,12,PPPVT,2029,0.510208
BAU,12,PPPVT,2030,0.600208
BAU,12,PPPVT,2031,0.690208
BAU,12,PPPVT,2032,0.780208
BAU,12,PPPVT,2033,0.814208
BAU,12,PPPVT,2034,0.814208
BAU,12,PPPVT,2035,0.815642
BAU,12,PPPVT,2036,0.900132
BAU,12,PPPVT,2037,0.990649
BAU,12,PPPVT,2038,1.06105
BAU,12,PPPVT,2039,1.15158
BAU,12,PPPVT,2040,1.1747
BAU,12,PPPVT,2041,1.20789
BAU,12,PPPVT,2042,1.20789
BAU,12,PPPVT,2043,1.20789
BAU,12,PPPVT,2044,1.20789
BAU,12,PPPVT,2045,1.20789
BAU,12,PPPVT,2046,1.20789
BAU,12,PPPVT,2047,1.20789
BAU,12,PPPVT,2048,1.20789
BAU,12,PPPVT,2049,1.20789
BAU,12,PPPVT,2050,1.20789
BAU,12,PPPVT,2051,1.20789
BAU,12,PPPVT,2052,1.20789
BAU,12,PPPVT,2053,1.20789
BAU,12,PPPVT,2054,1.20789
BAU,12,PPPVT,2055,1.20789
BAU,12,PPWNDON,2021,0.102457
BAU,12,PPWNDON,2022,0.102457
BAU,12,PPWNDON,2023,0.102457
BAU,12,PPWNDON,2024,0.102457
BAU,12,PPWNDON,2025,0.162457
BAU,12,PPWNDON,2026,0.222457
BAU,12,PPWNDON,2027,0.282457
BAU,12,PPWNDON,2028,0.303457
BAU,12,PPWNDON,2029,0.303457
BAU,12,PPWNDON,2030,0.303457
BAU,12,PPWNDON,2031,0.303457
BAU,12,PPWNDON,2032,0.360457
BAU,12,PPWNDON,2033,0.360457
BAU,12,PPWNDON,2034,0.360457
BAU,12,PPWNDON,2035,0.385457
BAU,12,PPWNDON,2036,0.385457
BAU,12,PPWNDON,2037,0.385457
BAU,12,PPWNDON,2038,0.385457
BAU,12,PPWNDON,2039,0.445457
BAU,12,PPWNDON,2040,0.445457
BAU,12,PPWNDON,2041,0.445
BAU,12,PPWNDON,2042,0.445
BAU,12,PPWNDON,2043,0.445
BAU,12,PPWNDON,2044,0.445
BAU,12,PPWNDON,2045,0.445399
BAU,12,PPWNDON,2046,0.450529
BAU,12,PPWNDON,2047,0.455669
BAU,12,PPWNDON,2048,0.46081
BAU,12,PPWNDON,2049,0.46595
BAU,12,PPWNDON,2050,0.47108
BAU,12,PPWNDON,2051,0.47622
BAU,12,PPWNDON,2052,0.481361
BAU,12,PPWNDON,2053,0.486501
BAU,12,PPWNDON,2054,0.491641
BAU,12,PPWNDON,2055,0.466641
BAU,13,PPPVT,2021,0.0573256
BAU,13,PPPVT,2022,0.0573256
BAU,13,PPPVT,2023,0.0573256
BAU,13,PPPVT,2024,0.0594499
BAU,13,PPPVT,2025,0.150157
BAU,13,PPPVT,2026,0.240157
BAU,13,PPPVT,2027,0.330157
BAU,13,PPPVT,2028,0.420157
BAU,13,PPPVT,2029,0.510157
BAU,13,PPPVT,2030,0.600157
BAU,13,PPPVT,2031,0.690157
BAU,13,PPPVT,2032,0.780157
BAU,13,PPPVT,2033,0.814157
BAU,13,PPPVT,2034,0.814157
BAU,13,PPPVT,2035,0.815642
BAU,13,PPPVT,2036,0.900132
BAU,13,PPPVT,2037,0.990649
BAU,13,PPPVT,2038,1.07911
BAU,13,PPPVT,2039,1.16911
BAU,13,PPPVT,2040,1.2136
BAU,13,PPPVT,2041,1.25208
BAU,13,PPPVT,2042,1.2828
BAU,13,PPPVT,2043,1.32212
BAU,13,PPPVT,2044,1.36069
BAU,13,PPPVT,2045,1.4008
BAU,13,PPPVT,2046,1.43819
BAU,13,PPPVT,2047,1.47636
BAU,13,PPPVT,2048,1.51525
BAU,13,PPPVT,2049,1.55473
BAU,13,PPPVT,2050,1.59099
BAU,13,PPPVT,2051,1.60399
BAU,13,PPPVT,2052,1.61718
BAU,13,PPPVT,2053,1.63043
BAU,13,PPPVT,2054,1.64392
BAU,13,PPPVT,2055,1.6878
BAU,13,PPWNDON,2021,0.102457
BAU,13,PPWNDON,2022,0.102457
BAU,13,PPWNDON,2023,0.102457
BAU,13,PPWNDON,2024,0.102457
BAU,13,PPWNDON,2025,0.162457
BAU,13,PPWNDON,2026,0.222457
BAU,13,PPWNDON,2027,0.282457
BAU,13,PPWNDON,2028,0.303457
BAU,13,PPWNDON,2029,0.303457
BAU,13,PPWNDON,2030,0.303457
BAU,13,PPWNDON,2031,0.303457
BAU,13,PPWNDON,2032,0.360457
BAU,13,PPWNDON,2033,0.360457
BAU,13,PPWNDON,2034,0.360457
BAU,13,PPWNDON,2035,0.385457
BAU,13,PPWNDON,2036,0.385457
BAU,13,PPWNDON,2037,0.385457
BAU,13,PPWNDON,2038,0.385457
BAU,13,PPWNDON,2039,0.445457
BAU,13,PPWNDON,2040,0.445457
BAU,13,PPWNDON,2041,0.445
BAU,13,PPWNDON,2042,0.445
BAU,13,PPWNDON,2043,0.445
BAU,13,PPWNDON,2044,0.445
BAU,13,PPWNDON,2045,0.445399
BAU,13,PPWNDON,2046,0.450529
BAU,13,PPWNDON,2047,0.455669
BAU,13,PPWNDON,2048,0.46081
BAU,13,PPWNDON,2049,0.46595
BAU,13,PPWNDON,2050,0.47108
BAU,13,PPWNDON,2051,0.47622
BAU,13,PPWNDON,2052,0.481361
BAU,13,PPWNDON,2053,0.486501
BAU,13,PPWNDON,2054,0.491641
BAU,13,PPWNDON,2055,0.466641
BAU,14,PPPVT,2021,0.0573256
BAU,14,PPPVT,2022,0.0573256
BAU,14,PPPVT,2023,0.0573256
BAU,14,PPPVT,2024,0.0594499
BAU,14,PPPVT,2025,0.150157
BAU,14,PPPVT,2026,0.240157
BAU,14,PPPVT,2027,0.330157
BAU,14,PPPVT,2028,0.420157
BAU,14,PPPVT,2029,0.510157
BAU,14,PPPVT,2030,0.600157
BAU,14,PPPVT,2031,0.690157
BAU,14,PPPVT,2032,0.780157
BAU,14,PPPVT,2033,0.814157
BAU,14,PPPVT,2034,0.814157
BAU,14,PPPVT,2035,0.815642
BAU,14,PPPVT,2036,0.900132
BAU,14,PPPVT,2037,0.990649
BAU,14,PPPVT,2038,1.06105
BAU,14,PPPVT,2039,1.15158
BAU,14,PPPVT,2040,1.1747
BAU,14,PPPVT,2041,1.20789
BAU,14,PPPVT,2042,1.20789
BAU,14,PPPVT,2043,1.20789
BAU,14,PPPVT,2044,1.20789
BAU,14,PPPVT,2045,1.20789
BAU,14,PPPVT,2046,1.20789
BAU,14,PPPVT,2047,1.20789
BAU,14,PPPVT,2048,1.20789
BAU,14,PPPVT,2049,1.20789
BAU,14,PPPVT,2050,1.20789
BAU,14,PPPVT,2051,1.20789
BAU,14,PPPVT,2052,1.20789
BAU,14,PPPVT,2053,1.20789
BAU,14,PPPVT,2054,1.20789
BAU,14,PPPVT,2055,1.20789
BAU,14,PPWNDON,2021,0.102457
BAU,14,PPWNDON,2022,0.102457
BAU,14,PPWNDON,2023,0.102457
BAU,14,PPWNDON,2024,0.102457
BAU,14,PPWNDON,2025,0.162457
BAU,14,PPWNDON,2026,0.222457
BAU,14,PPWNDON,2027,0.282457
BAU,14,PPWNDON,2028,0.303457
BAU,14,PPWNDON,2029,0.303457
BAU,14,PPWNDON,2030,0.303457
BAU,14,PPWNDON,2031,0.303457
BAU,14,PPWNDON,2032,0.360457
BAU,14,PPWNDON,2033,0.360457
BAU,14,PPWNDON,2034,0.360457
BAU,14,PPWNDON,2035,0.385457
BAU,14,PPWNDON,2036,0.385457
BAU,14,PPWNDON,2037,0.385457
BAU,14,PPWNDON,2038,0.385457
BAU,14,PPWNDON,2039,0.445457
BAU,14,PPWNDON,2040,0.445457
BAU,14,PPWNDON,2041,0.445
BAU,14,PPWNDON,2042,0.445
BAU,14,PPWNDON,2043,0.445
BAU,14,PPWNDON,2044,0.445
BAU,14,PPWNDON,2045,0.445399
BAU,14,PPWNDON,2046,0.450529
BAU,14,PPWNDON,2047,0.455669
BAU,14,PPWNDON,2048,0.46081
BAU,14,PPWNDON,2049,0.46595
BAU,14,PPWNDON,2050,0.47108
BAU,14,PPWNDON,2051,0.47622
BAU,14,PPWNDON,2052,0.481361
BAU,14,PPWNDON,2053,0.486501
BAU,14,PPWNDON,2054,0.491641
BAU,14,PPWNDON,2055,0.466641
BAU,15,PPPVT,2021,0.0573256
BAU,15,PPPVT,2022,0.0573256
BAU,15,PPPVT,2023,0.0573256
BAU,15,PPPVT,2024,0.0594499
BAU,15,PPPVT,2025,0.150219
BAU,15,PPPVT,2026,0.240219
BAU,15,PPPVT,2027,0.330219
BAU,15,PPPVT,2028,0.420219
BAU,15,PPPVT,2029,0.510219
BAU,15,PPPVT,2030,0.600219
BAU,15,PPPVT,2031,0.690219
BAU,15,PPPVT,2032,0.780219
BAU,15,PPPVT,2033,0.814219
BAU,15,PPPVT,2034,0.814219
BAU,15,PPPVT,2035,0.815642
BAU,15,PPPVT,2036,0.900132
BAU,15,PPPVT,2037,0.990649
BAU,15,PPPVT,2038,1.06105
BAU,15,PPPVT,2039,1.15158
BAU,15,PPPVT,2040,1.1747
BAU,15,PPPVT,2041,1.20885
BAU,15,PPPVT,2042,1.24222
BAU,15,PPPVT,2043,1.27745
BAU,15,PPPVT,2044,1.31178
BAU,15,PPPVT,2045,1.34078
BAU,15,PPPVT,2046,1.37358
BAU,15,PPPVT,2047,1.40691
BAU,15,PPPVT,2048,1.44074
BAU,15,PPPVT,2049,1.47506
BAU,15,PPPVT,2050,1.50583
BAU,15,PPPVT,2051,1.51691
BAU,15,PPPVT,2052,1.52818
BAU,15,PPPVT,2053,1.53945
BAU,15,PPPVT,2054,1.55099
BAU,15,PPPVT,2055,1.58608
BAU,15,PPWNDON,2021,0.102457
BAU,15,PPWNDON,2022,0.102457
BAU,15,PPWNDON,2023,0.102457
BAU,15,PPWNDON,2024,0.102457
BAU,15,PPWNDON,2025,0.162457
BAU,15,PPWNDON,2026,0.222457
BAU,15,PPWNDON,2027,0.282457
BAU,15,PPWNDON,2028,0.303457
BAU,15,PPWNDON,2029,0.303457
BAU,15,PPWNDON,2030,0.303457
BAU,15,PPWNDON,2031,0.303457
BAU,15,PPWNDON,2032,0.360457
BAU,15,PPWNDON,2033,0.360457
BAU,15,PPWNDON,2034,0.360457
BAU,15,PPWNDON,2035,0.385457
BAU,15,PPWNDON,2036,0.385457
BAU,15,PPWNDON,2037,0.385457
BAU,15,PPWNDON,2038,0.385457
BAU,15,PPWNDON,2039,0.445457
BAU,15,PPWNDON,2040,0.445457
BAU,15,PPWNDON,2041,0.445
BAU,15,PPWNDON,2042,0.445
BAU,15,PPWNDON,2043,0.445
BAU,15,PPWNDON,2044,0.445
BAU,15,PPWNDON,2045,0.445399
BAU,15,PPWNDON,2046,0.450529
BAU,15,PPWNDON,2047,0.455669
BAU,15,PPWNDON,2048,0.46081
BAU,15,PPWNDON,2049,0.46595
BAU,15,PPWNDON,2050,0.47108
BAU,15,PPWNDON,2051,0.47622
BAU,15,PPWNDON,2052,0.481361
BAU,15,PPWNDON,2053,0.486501
BAU,15,PPWNDON,2054,0.491641
BAU,15,PPWNDON,2055,0.466641
BAU,16,PPPVT,2021,0.0573256
BAU,16,PPPVT,2022,0.0573256
BAU,16,PPPVT,2023,0.0573256
BAU,16,PPPVT,2024,0.0594499
BAU,16,PPPVT,2025,0.150065
BAU,16,PPPVT,2026,0.240065
BAU,16,PPPVT,2027,0.330065
BAU,16,PPPVT,2028,0.420065
BAU,16,PPPVT,2029,0.510065
BAU,16,PPPVT,2030,0.600065
BAU,16,PPPVT,2031,0.690065
BAU,16,PPPVT,2032,0.780065
BAU,16,PPPVT,2033,0.814065
BAU,16,PPPVT,2034,0.814065
BAU,16,PPPVT,2035,0.815642
BAU,16,PPPVT,2036,0.900132
BAU,16,PPPVT,2037,0.990649
BAU,16,PPPVT,2038,1.06105
BAU,16,PPPVT,2039,1.15158
BAU,16,PPPVT,2040,1.1747
BAU,16,PPPVT,2041,1.20789
BAU,16,PPPVT,2042,1.20789
BAU,16,PPPVT,2043,1.20789
BAU,16,PPPVT,2044,1.20789
BAU,16,PPPVT,2045,1.20789
BAU,16,PPPVT,2046,1.20789
BAU,16,PPPVT,2047,1.20789
BAU,16,PPPVT,2048,1.20789
BAU,16,PPPVT,2049,1.20789
BAU,16,PPPVT,2050,1.20789
BAU,16,PPPVT,2051,1.20789
BAU,16,PPPVT,2052,1.20789
BAU,16,PPPVT,2053,1.20789
BAU,16,PPPVT,2054,1.20789
BAU,16,PPPVT,2055,1.20789
BAU,16,PPWNDON,2021,0.102457
BAU,16,PPWNDON,2022,0.102457
BAU,16,PPWNDON,2023,0.102457
BAU,16,PPWNDON,2024,0.102457
BAU,16,PPWNDON,2025,0.162457
BAU,16,PPWNDON,2026,0.222457
BAU,16,PPWNDON,2027,0.282457
BAU,16,PPWNDON,2028,0.303457
BAU,16,PPWNDON,2029,0.303457
BAU,16,PPWNDON,2030,0.303457
BAU,16,PPWNDON,2031,0.303457
BAU,16,PPWNDON,2032,0.360457
BAU,16,PPWNDON,2033,0.360457
BAU,16,PPWNDON,2034,0.360457
BAU,16,PPWNDON,2035,0.385457
BAU,16,PPWNDON,2036,0.385457
BAU,16,PPWNDON,2037,0.385457
BAU,16,PPWNDON,2038,0.385457
BAU,16,PPWNDON,2039,0.445457
BAU,16,PPWNDON,2040,0.445457
BAU,16,PPWNDON,2041,0.445
BAU,16,PPWNDON,2042,0.445
BAU,16,PPWNDON,2043,0.445
BAU,16,PPWNDON,2044,0.445
BAU,16,PPWNDON,2045,0.445399
BAU,16,PPWNDON,2046,0.450529
BAU,16,PPWNDON,2047,0.455669
BAU,16,PPWNDON,2048,0.46081
BAU,16,PPWNDON,2049,0.46595
BAU,16,PPWNDON,2050,0.47108
BAU,16,PPWNDON,2051,0.47622
BAU,16,PPWNDON,2052,0.481361
BAU,16,PPWNDON,2053,0.486501
BAU,16,PPWNDON,2054,0.491641
BAU,16,PPWNDON,2055,0.466641
BAU,17,PPPVT,2021,0.0573256
BAU,17,PPPVT,2022,0.0573256
BAU,17,PPPVT,2023,0.0573256
BAU,17,PPPVT,2024,0.0594499
BAU,17,PPPVT,2025,0.149588
BAU,17,PPPVT,2026,0.239588
BAU,17,PPPVT,2027,0.329588
BAU,17,PPPVT,2028,0.419588
BAU,17,PPPVT,2029,0.509588
BAU,17,PPPVT,2030,0.599588
BAU,17,PPPVT,2031,0.689588
BAU,17,PPPVT,2032,0.779588
BAU,17,PPPVT,2033,0.813588
BAU,17,PPPVT,2034,0.813588
BAU,17,PPPVT,2035,0.815642
BAU,17,PPPVT,2036,0.900132
BAU,17,PPPVT,2037,0.990649
BAU,17,PPPVT,2038,1.06105
BAU,17,PPPVT,2039,1.15158
BAU,17,PPPVT,2040,1.1747
BAU,17,PPPVT,2041,1.20789
BAU,17,PPPVT,2042,1.20789
BAU,17,PPPVT,2043,1.20789
BAU,17,PPPVT,2044,1.20789
BAU,17,PPPVT,2045,1.20789
BAU,17,PPPVT,2046,1.20789
BAU,17,PPPVT,2047,1.20789
BAU,17,PPPVT,2048,1.20789
BAU,17,PPPVT,2049,1.20789
BAU,17,PPPVT,2050,1.20789
BAU,17,PPPVT,2051,1.20789
BAU,17,PPPVT,2052,1.20789
BAU,17,PPPVT,2053,1.20789
BAU,17,PPPVT,2054,1.20789
BAU,17,PPPVT,2055,1.20789
BAU,17,PPWNDON,2021,0.102457
BAU,17,PPWNDON,2022,0.102457
BAU,17,PPWNDON,2023,0.102457
BAU,17,PPWNDON,2024,0.102457
BAU,17,PPWNDON,2025,0.162457
BAU,17,PPWNDON,2026,0.222457
BAU,17,PPWNDON,2027,0.282457
BAU,17,PPWNDON,2028,0.303457
BAU,17,PPWNDON,2029,0.303457
BAU,17,PPWNDON,2030,0.303457
BAU,17,PPWNDON,2031,0.303457
BAU,17,PPWNDON,2032,0.360457
BAU,17,PPWNDON,2033,0.360457
BAU,17,PPWNDON,2034,0.360457
BAU,17,PPWNDON,2035,0.385457
BAU,17,PPWNDON,2036,0.385457
BAU,17,PPWNDON,2037,0.385457
BAU,17,PPWNDON,2038,0.385457
BAU,17,PPWNDON,2039,0.445457
BAU,17,PPWNDON,2040,0.445457
BAU,17,PPWNDON,2041,0.445
BAU,17,PPWNDON,2042,0.445
BAU,17,PPWNDON,2043,0.445
BAU,17,PPWNDON,2044,0.445
BAU,17,PPWNDON,2045,0.445399
BAU,17,PPWNDON,2046,0.450529
BAU,17,PPWNDON,2047,0.455669
BAU,17,PPWNDON,2048,0.46081
BAU,17,PPWNDON,2049,0.46595
BAU,17,PPWNDON,2050,0.47108
BAU,17,PPWNDON,2051,0.47622
BAU,17,PPWNDON,2052,0.481361
BAU,17,PPWNDON,2053,0.486501
BAU,17,PPWNDON,2054,0.491641
BAU,17,PPWNDON,2055,0.466641
BAU,18,PPPVT,2021,0.0573256
BAU,18,PPPVT,2022,0.0573256
BAU,18,PPPVT,2023,0.0573256
BAU,18,PPPVT,2024,0.0594499
BAU,18,PPPVT,2025,0.149872
BAU,18,PPPVT,2026,0.239872
BAU,18,PPPVT,2027,0.329872
BAU,18,PPPVT,2028,0.419872
BAU,18,PPPVT,2029,0.509872
BAU,18,PPPVT,2030,0.599872
BAU,18,PPPVT,2031,0.689872
BAU,18,PPPVT,2032,0.779872
BAU,18,PPPVT,2033,0.813872
BAU,18,PPPVT,2034,0.813872
BAU,18,PPPVT,2035,0.927492
BAU,18,PPPVT,2036,1.0371
BAU,18,PPPVT,2037,1.14742
BAU,18,PPPVT,2038,1.23791
BAU,18,PPPVT,2039,1.32791
BAU,18,PPPVT,2040,1.35091
BAU,18,PPPVT,2041,1.38358
BAU,18,PPPVT,2042,1.38358
BAU,18,PPPVT,2043,1.3906
BAU,18,PPPVT,2044,1.42156
BAU,18,PPPVT,2045,1.4525
BAU,18,PPPVT,2046,1.48346
BAU,18,PPPVT,2047,1.51442
BAU,18,PPPVT,2048,1.54537
BAU,18,PPPVT,2049,1.57633
BAU,18,PPPVT,2050,1.60729
BAU,18,PPPVT,2051,1.62942
BAU,18,PPPVT,2052,1.66919
BAU,18,PPPVT,2053,1.69015
BAU,18,PPPVT,2054,1.71125
BAU,18,PPPVT,2055,1.75752
BAU,18,PPWNDON,2021,0.102457
BAU,18,PPWNDON,2022,0.102457
BAU,18,PPWNDON,2023,0.102457
BAU,18,PPWNDON,2024,0.102457
BAU,18,PPWNDON,2025,0.162457
BAU,18,PPWNDON,2026,0.222457
BAU,18,PPWNDON,2027,0.282457
BAU,18,PPWNDON,2028,0.303457
BAU,18,PPWNDON,2029,0.303457
BAU,18,PPWNDON,2030,0.303457
BAU,18,PPWNDON,2031,0.303457
BAU,18,PPWNDON,2032,0.360457
BAU,18,PPWNDON,2033,0.360457
BAU,18,PPWNDON,2034,0.360457
BAU,18,PPWNDON,2035,0.385457
BAU,18,PPWNDON,2036,0.385457
BAU,18,PPWNDON,2037,0.385457
BAU,18,PPWNDON,2038,0.385457
BAU,18,PPWNDON,2039,0.445457
BAU,18,PPWNDON,2040,0.493968
BAU,18,PPWNDON,2041,0.570529
BAU,18,PPWNDON,2042,0.570529
BAU,18,PPWNDON,2043,0.570529
BAU,18,PPWNDON,2044,0.570529
BAU,18,PPWNDON,2045,0.510529
BAU,18,PPWNDON,2046,0.450529
BAU,18,PPWNDON,2047,0.455669
BAU,18,PPWNDON,2048,0.46081
BAU,18,PPWNDON,2049,0.480873
BAU,18,PPWNDON,2050,0.510543
BAU,18,PPWNDON,2051,0.510543
BAU,18,PPWNDON,2052,0.491641
BAU,18,PPWNDON,2053,0.491641
BAU,18,PPWNDON,2054,0.491641
BAU,18,PPWNDON,2055,0.466641
BAU,19,PPPVT,2021,0.0573256
BAU,19,PPPVT,2022,0.0573256
BAU,19,PPPVT,2023,0.0573256
BAU,19,PPPVT,2024,0.0594499
BAU,19,PPPVT,2025,0.149759
BAU,19,PPPVT,2026,0.239759
BAU,19,PPPVT,2027,0.329759
BAU,19,PPPVT,2028,0.419759
BAU,19,PPPVT,2029,0.509759
BAU,19,PPPVT,2030,0.599759
BAU,19,PPPVT,2031,0.689759
BAU,19,PPPVT,2032,0.779759
BAU,19,PPPVT,2033,0.813759
BAU,19,PPPVT,2034,0.813759
BAU,19,PPPVT,2035,0.815642
BAU,19,PPPVT,2036,0.900132
BAU,19,PPPVT,2037,0.990649
