Strategy,Future.ID,Technology,Year,UseByTechnology
LTS,82,T4DSL_PUB,2028,1.5794378
LTS,82,T4DSL_PUB,2029,1.8983254
LTS,82,T4DSL_PUB,2030,2.1892956
LTS,82,T4DSL_PUB,2031,2.1664078
LTS,82,T4DSL_PUB,2032,2.1321545
LTS,82,T4DSL_PUB,2033,2.0606289
LTS,82,T4DSL_PUB,2034,2.0200892
LTS,82,T4DSL_PUB,2035,1.9906752
LTS,82,T4DSL_PUB,2036,1.9597468
LTS,82,T4DSL_PUB,2037,1.9269079
LTS,82,T4DSL_PUB,2038,1.8869468
LTS,82,T4DSL_PUB,2039,1.8407594
LTS,82,T4DSL_PUB,2040,1.7904809
LTS,82,T4DSL_PUB,2041,1.7478245
LTS,82,T4DSL_PUB,2042,1.6722909
LTS,82,T4DSL_PUB,2043,1.6504885
LTS,82,T4DSL_PUB,2044,1.5965256
LTS,82,T4DSL_PUB,2045,1.5404117
LTS,82,T4DSL_PUB,2046,1.4736277
LTS,82,T4DSL_PUB,2047,1.4136573
LTS,82,T4DSL_PUB,2048,1.3544016
LTS,82,T4DSL_PUB,2049,1.2902916
LTS,82,T4DSL_PUB,2050,1.2214614
LTS,82,T4DSL_PUB,2051,1.2476985
LTS,82,T4DSL_PUB,2052,1.2761913
LTS,82,T4DSL_PUB,2053,1.3088159
LTS,82,T4DSL_PUB,2054,1.34101
LTS,82,T4DSL_PUB,2055,1.3702536
LTS,82,T4ELE_PRI,2026,0.064332
LTS,82,T4ELE_PRI,2027,0.11981372
LTS,82,T4ELE_PRI,2028,0.16849567
LTS,82,T4ELE_PRI,2029,0.20894133
LTS,82,T4ELE_PRI,2030,0.24104176
LTS,82,T4ELE_PRI,2031,0.29947687
LTS,82,T4ELE_PRI,2032,0.35880206
LTS,82,T4ELE_PRI,2033,0.41982545
LTS,82,T4ELE_PRI,2034,0.48109137
LTS,82,T4ELE_PRI,2035,0.54338282
LTS,82,T4ELE_PRI,2036,0.60868034
LTS,82,T4ELE_PRI,2037,0.67521532
LTS,82,T4ELE_PRI,2038,0.75159334
LTS,82,T4ELE_PRI,2039,0.8210489
LTS,82,T4ELE_PRI,2040,0.8915035
LTS,82,T4ELE_PRI,2041,0.96614892
LTS,82,T4ELE_PRI,2042,1.0420132
LTS,82,T4ELE_PRI,2043,1.1190643
LTS,82,T4ELE_PRI,2044,1.1971173
LTS,82,T4ELE_PRI,2045,1.275985
LTS,82,T4ELE_PRI,2046,1.3585711
LTS,82,T4ELE_PRI,2047,1.4424891
LTS,82,T4ELE_PRI,2048,1.5272922
LTS,82,T4ELE_PRI,2049,1.6130251
LTS,82,T4ELE_PRI,2050,1.6994601
LTS,82,T4ELE_PRI,2051,1.7198434
LTS,82,T4ELE_PRI,2052,1.7401725
LTS,82,T4ELE_PRI,2053,1.7606106
LTS,82,T4ELE_PRI,2054,1.7811834
LTS,82,T4ELE_PRI,2055,1.8018352
LTS,82,T4ELE_PUB,2026,0.0432072
LTS,82,T4ELE_PUB,2027,0.09934633
LTS,82,T4ELE_PUB,2028,0.16983349
LTS,82,T4ELE_PUB,2029,0.25595584
LTS,82,T4ELE_PUB,2030,0.36142769
LTS,82,T4ELE_PUB,2031,0.41532752
LTS,82,T4ELE_PUB,2032,0.47429506
LTS,82,T4ELE_PUB,2033,0.53432311
LTS,82,T4ELE_PUB,2034,0.59832246
LTS,82,T4ELE_PUB,2035,0.65927137
LTS,82,T4ELE_PUB,2036,0.72188545
LTS,82,T4ELE_PUB,2037,0.78569
LTS,82,T4ELE_PUB,2038,0.84519768
LTS,82,T4ELE_PUB,2039,0.90818745
LTS,82,T4ELE_PUB,2040,0.97272097
LTS,82,T4ELE_PUB,2041,1.0396862
LTS,82,T4ELE_PUB,2042,1.1233222
LTS,82,T4ELE_PUB,2043,1.1761187
LTS,82,T4ELE_PUB,2044,1.2459099
LTS,82,T4ELE_PUB,2045,1.3143809
LTS,82,T4ELE_PUB,2046,1.3941884
LTS,82,T4ELE_PUB,2047,1.4667882
LTS,82,T4ELE_PUB,2048,1.5397545
LTS,82,T4ELE_PUB,2049,1.6134122
LTS,82,T4ELE_PUB,2050,1.6872818
LTS,82,T4ELE_PUB,2051,1.6970805
LTS,82,T4ELE_PUB,2052,1.7075979
LTS,82,T4ELE_PUB,2053,1.7175037
LTS,82,T4ELE_PUB,2054,1.7271884
LTS,82,T4ELE_PUB,2055,1.7376417
LTS,82,T4FOI_HEA,2021,0.0144
LTS,82,T4FOI_HEA,2022,0.0156
LTS,82,T4FOI_HEA,2023,0.016303584
LTS,82,T4FOI_HEA,2024,0.01652509
LTS,82,T4FOI_HEA,2025,0.0169
LTS,82,T4FOI_HEA,2026,0.029598559
LTS,82,T4FOI_HEA,2027,0.056488654
LTS,82,T4FOI_HEA,2028,0.06994299
LTS,82,T4FOI_HEA,2029,0.083500767
LTS,82,T4FOI_HEA,2030,0.097227848
LTS,82,T4FOI_HEA,2031,0.11118763
LTS,82,T4FOI_HEA,2032,0.12545387
LTS,82,T4FOI_HEA,2033,0.13984114
LTS,82,T4FOI_HEA,2034,0.1542321
LTS,82,T4FOI_HEA,2035,0.16878009
LTS,82,T4FOI_HEA,2036,0.18414242
LTS,82,T4FOI_HEA,2037,0.19960992
LTS,82,T4FOI_HEA,2038,0.21518176
LTS,82,T4FOI_HEA,2039,0.23077293
LTS,82,T4FOI_HEA,2040,0.2464097
LTS,82,T4FOI_HEA,2041,0.2409462
LTS,82,T4FOI_HEA,2042,0.23533328
LTS,82,T4FOI_HEA,2043,0.22924466
LTS,82,T4FOI_HEA,2044,0.22288064
LTS,82,T4FOI_HEA,2045,0.21629349
LTS,82,T4FOI_HEA,2046,0.20988732
LTS,82,T4FOI_HEA,2047,0.20332388
LTS,82,T4FOI_HEA,2048,0.19636724
LTS,82,T4FOI_HEA,2049,0.18917244
LTS,82,T4FOI_HEA,2050,0.18182986
LTS,82,T4FOI_HEA,2051,0.18250421
LTS,82,T4FOI_HEA,2052,0.1830731
LTS,82,T4FOI_HEA,2053,0.183617
LTS,82,T4FOI_HEA,2054,0.18411626
LTS,82,T4FOI_HEA,2055,0.18441657
LTS,82,T4GSL_LIG,2021,0.87163296
LTS,82,T4GSL_LIG,2022,0.94326176
LTS,82,T4GSL_LIG,2023,0.98758208
LTS,82,T4GSL_LIG,2024,1.005937
LTS,82,T4GSL_LIG,2025,1.0256349
LTS,82,T4GSL_LIG,2026,1.000512
LTS,82,T4GSL_LIG,2027,0.9848916
LTS,82,T4GSL_LIG,2028,0.9786258
LTS,82,T4GSL_LIG,2029,0.9717444
LTS,82,T4GSL_LIG,2030,0.9646758
LTS,82,T4GSL_LIG,2031,0.95823
LTS,82,T4GSL_LIG,2032,0.9515736
LTS,82,T4GSL_LIG,2033,0.9435267
LTS,82,T4GSL_LIG,2034,0.9353043
LTS,82,T4GSL_LIG,2035,0.9261432
LTS,82,T4GSL_LIG,2036,0.92021175
LTS,82,T4GSL_LIG,2037,0.9132831
LTS,82,T4GSL_LIG,2038,0.90539235
LTS,82,T4GSL_LIG,2039,0.8969328
LTS,82,T4GSL_LIG,2040,0.88756965
LTS,82,T4GSL_LIG,2041,0.908523
LTS,82,T4GSL_LIG,2042,0.92926592
LTS,82,T4GSL_LIG,2043,0.94912965
LTS,82,T4GSL_LIG,2044,0.96905724
LTS,82,T4GSL_LIG,2045,0.98833231
LTS,82,T4GSL_LIG,2046,1.008506
LTS,82,T4GSL_LIG,2047,1.0288326
LTS,82,T4GSL_LIG,2048,1.0483077
LTS,82,T4GSL_LIG,2049,1.0668964
LTS,82,T4GSL_LIG,2050,1.085445
LTS,82,T4GSL_LIG,2051,1.0894662
LTS,82,T4GSL_LIG,2052,1.0927282
LTS,82,T4GSL_LIG,2053,1.0960424
LTS,82,T4GSL_LIG,2054,1.0985273
LTS,82,T4GSL_LIG,2055,1.100959
LTS,82,T4GSL_PRI,2021,17.131592
LTS,82,T4GSL_PRI,2022,18.534601
LTS,82,T4GSL_PRI,2023,19.399787
LTS,82,T4GSL_PRI,2024,19.771476
LTS,82,T4GSL_PRI,2025,20.154526
LTS,82,T4GSL_PRI,2026,18.172048
LTS,82,T4GSL_PRI,2027,16.734006
LTS,82,T4GSL_PRI,2028,15.300665
LTS,82,T4GSL_PRI,2029,13.883435
LTS,82,T4GSL_PRI,2030,12.487226
LTS,82,T4GSL_PRI,2031,12.270909
LTS,82,T4GSL_PRI,2032,12.041984
LTS,82,T4GSL_PRI,2033,11.795133
LTS,82,T4GSL_PRI,2034,11.538911
LTS,82,T4GSL_PRI,2035,11.269842
LTS,82,T4GSL_PRI,2036,11.07585
LTS,82,T4GSL_PRI,2037,10.856643
LTS,82,T4GSL_PRI,2038,10.537146
LTS,82,T4GSL_PRI,2039,10.212913
LTS,82,T4GSL_PRI,2040,9.8673922
LTS,82,T4GSL_PRI,2041,9.5590565
LTS,82,T4GSL_PRI,2042,9.2368405
LTS,82,T4GSL_PRI,2043,8.8993324
LTS,82,T4GSL_PRI,2044,8.5476884
LTS,82,T4GSL_PRI,2045,8.1824845
LTS,82,T4GSL_PRI,2046,7.8197862
LTS,82,T4GSL_PRI,2047,7.4363742
LTS,82,T4GSL_PRI,2048,7.0234947
LTS,82,T4GSL_PRI,2049,6.5991698
LTS,82,T4GSL_PRI,2050,6.1629562
LTS,82,T4GSL_PRI,2051,6.2365894
LTS,82,T4GSL_PRI,2052,6.3021509
LTS,82,T4GSL_PRI,2053,6.3603976
LTS,82,T4GSL_PRI,2054,6.4214521
LTS,82,T4GSL_PRI,2055,6.4949943
LTS,82,T4GSL_PUB,2021,2.8633138
LTS,82,T4GSL_PUB,2022,3.0982126
LTS,82,T4GSL_PUB,2023,3.2423468
LTS,82,T4GSL_PUB,2024,3.305241
LTS,82,T4GSL_PUB,2025,3.3690796
LTS,82,T4GSL_PUB,2026,3.1545909
LTS,82,T4GSL_PUB,2027,3.0299231
LTS,82,T4GSL_PUB,2028,2.9060025
LTS,82,T4GSL_PUB,2029,2.7825919
LTS,82,T4GSL_PUB,2030,2.6629039
LTS,82,T4GSL_PUB,2031,2.5668139
LTS,82,T4GSL_PUB,2032,2.4723401
LTS,82,T4GSL_PUB,2033,2.4097652
LTS,82,T4GSL_PUB,2034,2.3145959
LTS,82,T4GSL_PUB,2035,2.2114376
LTS,82,T4GSL_PUB,2036,2.1161447
LTS,82,T4GSL_PUB,2037,2.0195842
LTS,82,T4GSL_PUB,2038,1.9326304
LTS,82,T4GSL_PUB,2039,1.8461742
LTS,82,T4GSL_PUB,2040,1.7607608
LTS,82,T4GSL_PUB,2041,1.6720261
LTS,82,T4GSL_PUB,2042,1.5851113
LTS,82,T4GSL_PUB,2043,1.4994971
LTS,82,T4GSL_PUB,2044,1.4149481
LTS,82,T4GSL_PUB,2045,1.3311545
LTS,82,T4GSL_PUB,2046,1.2486502
LTS,82,T4GSL_PUB,2047,1.1659489
LTS,82,T4GSL_PUB,2048,1.0808507
LTS,82,T4GSL_PUB,2049,0.99680921
LTS,82,T4GSL_PUB,2050,0.91605276
LTS,82,T4GSL_PUB,2051,0.9054342
LTS,82,T4GSL_PUB,2052,0.89200503
LTS,82,T4GSL_PUB,2053,0.87679626
LTS,82,T4GSL_PUB,2054,0.86166722
LTS,82,T4GSL_PUB,2055,0.84972979
LTS,83,T4DSL_HEA,2021,7.5281836
LTS,83,T4DSL_HEA,2022,8.144768
LTS,83,T4DSL_HEA,2023,8.5246451
LTS,83,T4DSL_HEA,2024,8.688813
LTS,83,T4DSL_HEA,2025,8.8567989
LTS,83,T4DSL_HEA,2026,8.6744099
LTS,83,T4DSL_HEA,2027,8.4823252
LTS,83,T4DSL_HEA,2028,8.3732394
LTS,83,T4DSL_HEA,2029,8.2588258
LTS,83,T4DSL_HEA,2030,8.1406014
LTS,83,T4DSL_HEA,2031,8.0360421
LTS,83,T4DSL_HEA,2032,7.9244995
LTS,83,T4DSL_HEA,2033,7.8093226
LTS,83,T4DSL_HEA,2034,7.6903911
LTS,83,T4DSL_HEA,2035,7.5669333
LTS,83,T4DSL_HEA,2036,7.4693873
LTS,83,T4DSL_HEA,2037,7.3665832
LTS,83,T4DSL_HEA,2038,7.2573472
LTS,83,T4DSL_HEA,2039,7.1451229
LTS,83,T4DSL_HEA,2040,7.0268075
LTS,83,T4DSL_HEA,2041,7.0467788
LTS,83,T4DSL_HEA,2042,7.0590512
LTS,83,T4DSL_HEA,2043,7.0653247
LTS,83,T4DSL_HEA,2044,7.0650145
LTS,83,T4DSL_HEA,2045,7.0583417
LTS,83,T4DSL_HEA,2046,7.0604136
LTS,83,T4DSL_HEA,2047,7.0555085
LTS,83,T4DSL_HEA,2048,7.0433816
LTS,83,T4DSL_HEA,2049,7.0242744
LTS,83,T4DSL_HEA,2050,6.9980389
LTS,83,T4DSL_HEA,2051,6.9290174
LTS,83,T4DSL_HEA,2052,6.8568271
LTS,83,T4DSL_HEA,2053,6.7815948
LTS,83,T4DSL_HEA,2054,6.7025414
LTS,83,T4DSL_HEA,2055,6.6200033
LTS,83,T4DSL_LIG,2021,0.92409296
LTS,83,T4DSL_LIG,2022,0.999635
LTS,83,T4DSL_LIG,2023,1.0459347
LTS,83,T4DSL_LIG,2024,1.0667182
LTS,83,T4DSL_LIG,2025,1.0871463
LTS,83,T4DSL_LIG,2026,1.0859545
LTS,83,T4DSL_LIG,2027,1.1027853
LTS,83,T4DSL_LIG,2028,1.1102024
LTS,83,T4DSL_LIG,2029,1.1169264
LTS,83,T4DSL_LIG,2030,1.1227931
LTS,83,T4DSL_LIG,2031,1.1305244
LTS,83,T4DSL_LIG,2032,1.136944
LTS,83,T4DSL_LIG,2033,1.1430553
LTS,83,T4DSL_LIG,2034,1.1479955
LTS,83,T4DSL_LIG,2035,1.1522071
LTS,83,T4DSL_LIG,2036,1.1598911
LTS,83,T4DSL_LIG,2037,1.166804
LTS,83,T4DSL_LIG,2038,1.172881
LTS,83,T4DSL_LIG,2039,1.1777444
LTS,83,T4DSL_LIG,2040,1.1816634
LTS,83,T4DSL_LIG,2041,1.1691445
LTS,83,T4DSL_LIG,2042,1.1555827
LTS,83,T4DSL_LIG,2043,1.1409364
LTS,83,T4DSL_LIG,2044,1.1255576
LTS,83,T4DSL_LIG,2045,1.10928
LTS,83,T4DSL_LIG,2046,1.0947929
LTS,83,T4DSL_LIG,2047,1.0791267
LTS,83,T4DSL_LIG,2048,1.0626522
LTS,83,T4DSL_LIG,2049,1.0454191
LTS,83,T4DSL_LIG,2050,1.0273926
LTS,83,T4DSL_LIG,2051,1.0172002
LTS,83,T4DSL_LIG,2052,1.0067208
LTS,83,T4DSL_LIG,2053,0.99537558
LTS,83,T4DSL_LIG,2054,0.98398785
LTS,83,T4DSL_LIG,2055,0.97168599
LTS,83,T4DSL_PRI,2021,0.41189148
LTS,83,T4DSL_PRI,2022,0.44540496
LTS,83,T4DSL_PRI,2023,0.46594548
LTS,83,T4DSL_PRI,2024,0.47531484
LTS,83,T4DSL_PRI,2025,0.48432384
LTS,83,T4DSL_PRI,2026,0.46315375
LTS,83,T4DSL_PRI,2027,0.45369134
LTS,83,T4DSL_PRI,2028,0.44432388
LTS,83,T4DSL_PRI,2029,0.43536852
LTS,83,T4DSL_PRI,2030,0.42343506
LTS,83,T4DSL_PRI,2031,0.41194432
LTS,83,T4DSL_PRI,2032,0.40091442
LTS,83,T4DSL_PRI,2033,0.39031482
LTS,83,T4DSL_PRI,2034,0.37983033
LTS,83,T4DSL_PRI,2035,0.3684474
LTS,83,T4DSL_PRI,2036,0.31652
LTS,83,T4DSL_PRI,2037,0.27272808
LTS,83,T4DSL_PRI,2038,0.24147274
LTS,83,T4DSL_PRI,2039,0.25786706
LTS,83,T4DSL_PRI,2040,0.28360056
LTS,83,T4DSL_PRI,2041,0.2918424
LTS,83,T4DSL_PRI,2042,0.29647146
LTS,83,T4DSL_PRI,2043,0.29789032
LTS,83,T4DSL_PRI,2044,0.2964555
LTS,83,T4DSL_PRI,2045,0.2922442
LTS,83,T4DSL_PRI,2046,0.2865214
LTS,83,T4DSL_PRI,2047,0.28207683
LTS,83,T4DSL_PRI,2048,0.28883628
LTS,83,T4DSL_PRI,2049,0.28858076
LTS,83,T4DSL_PRI,2050,0.28382246
LTS,83,T4DSL_PRI,2051,0.31252319
LTS,83,T4DSL_PRI,2052,0.35045094
LTS,83,T4DSL_PRI,2053,0.3968187
LTS,83,T4DSL_PRI,2054,0.4413192
LTS,83,T4DSL_PRI,2055,0.4750512
LTS,83,T4DSL_PUB,2021,0.46112729
LTS,83,T4DSL_PUB,2022,0.49866753
LTS,83,T4DSL_PUB,2023,0.52223002
LTS,83,T4DSL_PUB,2024,0.5318943
LTS,83,T4DSL_PUB,2025,0.54257904
LTS,83,T4DSL_PUB,2026,0.8934649
LTS,83,T4DSL_PUB,2027,1.2418221
LTS,83,T4DSL_PUB,2028,1.5727678
LTS,83,T4DSL_PUB,2029,1.8865597
LTS,83,T4DSL_PUB,2030,2.1702786
LTS,83,T4DSL_PUB,2031,2.1422575
LTS,83,T4DSL_PUB,2032,2.1043977
LTS,83,T4DSL_PUB,2033,2.0290744
LTS,83,T4DSL_PUB,2034,1.9798051
LTS,83,T4DSL_PUB,2035,1.9470751
LTS,83,T4DSL_PUB,2036,1.9110282
LTS,83,T4DSL_PUB,2037,1.874411
LTS,83,T4DSL_PUB,2038,1.8315961
LTS,83,T4DSL_PUB,2039,1.7815324
LTS,83,T4DSL_PUB,2040,1.7293677
LTS,83,T4DSL_PUB,2041,1.6824858
LTS,83,T4DSL_PUB,2042,1.6066494
LTS,83,T4DSL_PUB,2043,1.5803253
LTS,83,T4DSL_PUB,2044,1.5257724
LTS,83,T4DSL_PUB,2045,1.4669967
LTS,83,T4DSL_PUB,2046,1.3998195
LTS,83,T4DSL_PUB,2047,1.3394541
LTS,83,T4DSL_PUB,2048,1.2787692
LTS,83,T4DSL_PUB,2049,1.2165025
LTS,83,T4DSL_PUB,2050,1.147587
LTS,83,T4DSL_PUB,2051,1.1695102
LTS,83,T4DSL_PUB,2052,1.1934839
LTS,83,T4DSL_PUB,2053,1.2201816
LTS,83,T4DSL_PUB,2054,1.2469244
LTS,83,T4DSL_PUB,2055,1.2706851
LTS,83,T4ELE_PRI,2026,0.064332
LTS,83,T4ELE_PRI,2027,0.12092202
LTS,83,T4ELE_PRI,2028,0.17147742
LTS,83,T4ELE_PRI,2029,0.21474282
LTS,83,T4ELE_PRI,2030,0.24997474
LTS,83,T4ELE_PRI,2031,0.31343664
LTS,83,T4ELE_PRI,2032,0.37889403
LTS,83,T4ELE_PRI,2033,0.44686511
LTS,83,T4ELE_PRI,2034,0.51693334
LTS,83,T4ELE_PRI,2035,0.58946334
LTS,83,T4ELE_PRI,2036,0.6666515
LTS,83,T4ELE_PRI,2037,0.74668424
LTS,83,T4ELE_PRI,2038,0.83169486
LTS,83,T4ELE_PRI,2039,0.9271914
LTS,83,T4ELE_PRI,2040,1.0166536
LTS,83,T4ELE_PRI,2041,1.1127379
LTS,83,T4ELE_PRI,2042,1.2121214
LTS,83,T4ELE_PRI,2043,1.3147057
LTS,83,T4ELE_PRI,2044,1.4206586
LTS,83,T4ELE_PRI,2045,1.5298414
LTS,83,T4ELE_PRI,2046,1.6461801
LTS,83,T4ELE_PRI,2047,1.7661089
LTS,83,T4ELE_PRI,2048,1.8896153
LTS,83,T4ELE_PRI,2049,2.0168403
LTS,83,T4ELE_PRI,2050,2.1477205
LTS,83,T4ELE_PRI,2051,2.1969133
LTS,83,T4ELE_PRI,2052,2.2470473
LTS,83,T4ELE_PRI,2053,2.2966664
LTS,83,T4ELE_PRI,2054,2.3486665
LTS,83,T4ELE_PRI,2055,2.402493
LTS,83,T4ELE_PUB,2026,0.0432072
LTS,83,T4ELE_PUB,2027,0.10033104
LTS,83,T4ELE_PUB,2028,0.1731885
LTS,83,T4ELE_PUB,2029,0.26262891
LTS,83,T4ELE_PUB,2030,0.3745205
LTS,83,T4ELE_PUB,2031,0.43487246
LTS,83,T4ELE_PUB,2032,0.50105579
LTS,83,T4ELE_PUB,2033,0.57006613
LTS,83,T4ELE_PUB,2034,0.64424593
LTS,83,T4ELE_PUB,2035,0.71618104
LTS,83,T4ELE_PUB,2036,0.79202902
LTS,83,T4ELE_PUB,2037,0.86967664
LTS,83,T4ELE_PUB,2038,0.94463654
LTS,83,T4ELE_PUB,2039,1.0256813
LTS,83,T4ELE_PUB,2040,1.108922
LTS,83,T4ELE_PUB,2041,1.1980776
LTS,83,T4ELE_PUB,2042,1.3064803
LTS,83,T4ELE_PUB,2043,1.3823963
LTS,83,T4ELE_PUB,2044,1.4781202
LTS,83,T4ELE_PUB,2045,1.5761562
LTS,83,T4ELE_PUB,2046,1.6891558
LTS,83,T4ELE_PUB,2047,1.7956388
LTS,83,T4ELE_PUB,2048,1.9054116
LTS,83,T4ELE_PUB,2049,2.0167249
LTS,83,T4ELE_PUB,2050,2.1322851
LTS,83,T4ELE_PUB,2051,2.1679106
LTS,83,T4ELE_PUB,2052,2.2044474
LTS,83,T4ELE_PUB,2053,2.2418318
LTS,83,T4ELE_PUB,2054,2.2794606
LTS,83,T4ELE_PUB,2055,2.3184647
LTS,83,T4FOI_HEA,2021,0.0144
LTS,83,T4FOI_HEA,2022,0.0156
LTS,83,T4FOI_HEA,2023,0.016303584
LTS,83,T4FOI_HEA,2024,0.01652509
LTS,83,T4FOI_HEA,2025,0.0169
LTS,83,T4FOI_HEA,2026,0.029598559
LTS,83,T4FOI_HEA,2027,0.055879036
LTS,83,T4FOI_HEA,2028,0.06838194
LTS,83,T4FOI_HEA,2029,0.080748196
LTS,83,T4FOI_HEA,2030,0.092975383
LTS,83,T4FOI_HEA,2031,0.10508496
LTS,83,T4FOI_HEA,2032,0.11720773
LTS,83,T4FOI_HEA,2033,0.12914707
LTS,83,T4FOI_HEA,2034,0.1408015
LTS,83,T4FOI_HEA,2035,0.15231494
LTS,83,T4FOI_HEA,2036,0.1641448
LTS,83,T4FOI_HEA,2037,0.17577868
LTS,83,T4FOI_HEA,2038,0.18731149
LTS,83,T4FOI_HEA,2039,0.1983744
LTS,83,T4FOI_HEA,2040,0.20938256
LTS,83,T4FOI_HEA,2041,0.20214833
LTS,83,T4FOI_HEA,2042,0.19497237
LTS,83,T4FOI_HEA,2043,0.18759451
LTS,83,T4FOI_HEA,2044,0.18011843
LTS,83,T4FOI_HEA,2045,0.17256195
LTS,83,T4FOI_HEA,2046,0.16531546
LTS,83,T4FOI_HEA,2047,0.15801474
LTS,83,T4FOI_HEA,2048,0.1506396
LTS,83,T4FOI_HEA,2049,0.1432219
LTS,83,T4FOI_HEA,2050,0.13576662
LTS,83,T4FOI_HEA,2051,0.1344619
LTS,83,T4FOI_HEA,2052,0.13303039
LTS,83,T4FOI_HEA,2053,0.13160016
LTS,83,T4FOI_HEA,2054,0.13001328
LTS,83,T4FOI_HEA,2055,0.1284398
LTS,83,T4GSL_LIG,2021,0.87163296
LTS,83,T4GSL_LIG,2022,0.94326176
LTS,83,T4GSL_LIG,2023,0.98758208
LTS,83,T4GSL_LIG,2024,1.005937
LTS,83,T4GSL_LIG,2025,1.0256349
LTS,83,T4GSL_LIG,2026,1.000512
LTS,83,T4GSL_LIG,2027,0.97403696
LTS,83,T4GSL_LIG,2028,0.9571682
LTS,83,T4GSL_LIG,2029,0.93956694
LTS,83,T4GSL_LIG,2030,0.92204378
LTS,83,T4GSL_LIG,2031,0.90544944
LTS,83,T4GSL_LIG,2032,0.88890816
LTS,83,T4GSL_LIG,2033,0.87129427
LTS,83,T4GSL_LIG,2034,0.8537936
LTS,83,T4GSL_LIG,2035,0.8356288
LTS,83,T4GSL_LIG,2036,0.8205951
LTS,83,T4GSL_LIG,2037,0.80448204
LTS,83,T4GSL_LIG,2038,0.78810784
LTS,83,T4GSL_LIG,2039,0.77109496
LTS,83,T4GSL_LIG,2040,0.75387114
LTS,83,T4GSL_LIG,2041,0.76226112
LTS,83,T4GSL_LIG,2042,0.77014386
LTS,83,T4GSL_LIG,2043,0.7768915
LTS,83,T4GSL_LIG,2044,0.78279705
LTS,83,T4GSL_LIG,2045,0.7882233
LTS,83,T4GSL_LIG,2046,0.79433536
LTS,83,T4GSL_LIG,2047,0.79988136
LTS,83,T4GSL_LIG,2048,0.80419863
LTS,83,T4GSL_LIG,2049,0.8076492
LTS,83,T4GSL_LIG,2050,0.81048978
LTS,83,T4GSL_LIG,2051,0.80242722
LTS,83,T4GSL_LIG,2052,0.7939404
LTS,83,T4GSL_LIG,2053,0.7854996
LTS,83,T4GSL_LIG,2054,0.77609408
LTS,83,T4GSL_LIG,2055,0.76670866
LTS,83,T4GSL_PRI,2021,17.131592
LTS,83,T4GSL_PRI,2022,18.534601
LTS,83,T4GSL_PRI,2023,19.399787
LTS,83,T4GSL_PRI,2024,19.771476
LTS,83,T4GSL_PRI,2025,20.154526
LTS,83,T4GSL_PRI,2026,18.172048
LTS,83,T4GSL_PRI,2027,16.694236
LTS,83,T4GSL_PRI,2028,15.228795
LTS,83,T4GSL_PRI,2029,13.78408
LTS,83,T4GSL_PRI,2030,12.367928
LTS,83,T4GSL_PRI,2031,12.124491
LTS,83,T4GSL_PRI,2032,11.86892
LTS,83,T4GSL_PRI,2033,11.60012
LTS,83,T4GSL_PRI,2034,11.320537
LTS,83,T4GSL_PRI,2035,11.028896
LTS,83,T4GSL_PRI,2036,10.812494
LTS,83,T4GSL_PRI,2037,10.572829
LTS,83,T4GSL_PRI,2038,10.292277
LTS,83,T4GSL_PRI,2039,9.8991279
LTS,83,T4GSL_PRI,2040,9.539795
LTS,83,T4GSL_PRI,2041,9.2183312
LTS,83,T4GSL_PRI,2042,8.8841337
LTS,83,T4GSL_PRI,2043,8.5372771
LTS,83,T4GSL_PRI,2044,8.1786976
LTS,83,T4GSL_PRI,2045,7.8082765
LTS,83,T4GSL_PRI,2046,7.441742
LTS,83,T4GSL_PRI,2047,7.0583869
LTS,83,T4GSL_PRI,2048,6.6478092
LTS,83,T4GSL_PRI,2049,6.2289847
LTS,83,T4GSL_PRI,2050,5.8005814
LTS,83,T4GSL_PRI,2051,5.8533617
LTS,83,T4GSL_PRI,2052,5.8975102
LTS,83,T4GSL_PRI,2053,5.9445155
LTS,83,T4GSL_PRI,2054,5.9834435
LTS,83,T4GSL_PRI,2055,6.0339419
LTS,83,T4GSL_PUB,2021,2.8633138
LTS,83,T4GSL_PUB,2022,3.0982126
LTS,83,T4GSL_PUB,2023,3.2423468
LTS,83,T4GSL_PUB,2024,3.305241
LTS,83,T4GSL_PUB,2025,3.3690796
LTS,83,T4GSL_PUB,2026,3.1545909
LTS,83,T4GSL_PUB,2027,3.0223853
LTS,83,T4GSL_PUB,2028,2.8914892
LTS,83,T4GSL_PUB,2029,2.7618337
LTS,83,T4GSL_PUB,2030,2.6362441
LTS,83,T4GSL_PUB,2031,2.5352345
LTS,83,T4GSL_PUB,2032,2.4352198
LTS,83,T4GSL_PUB,2033,2.3671663
LTS,83,T4GSL_PUB,2034,2.2717745
LTS,83,T4GSL_PUB,2035,2.1652501
LTS,83,T4GSL_PUB,2036,2.0666577
LTS,83,T4GSL_PUB,2037,1.9673724
LTS,83,T4GSL_PUB,2038,1.8782905
LTS,83,T4GSL_PUB,2039,1.7900153
LTS,83,T4GSL_PUB,2040,1.7027572
LTS,83,T4GSL_PUB,2041,1.6130444
LTS,83,T4GSL_PUB,2042,1.5253253
LTS,83,T4GSL_PUB,2043,1.4391975
LTS,83,T4GSL_PUB,2044,1.3543731
LTS,83,T4GSL_PUB,2045,1.2707624
LTS,83,T4GSL_PUB,2046,1.1889716
LTS,83,T4GSL_PUB,2047,1.1072535
LTS,83,T4GSL_PUB,2048,1.0237444
