Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E5COMELE,,,,2028.0,5.492066127414968,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2029.0,5.531127552897962,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2030.0,5.570188978380955,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2031.0,5.616744040622697,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2032.0,5.663299102864439,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2033.0,5.709854165106181,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2034.0,5.756409227347923,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2035.0,5.802964289589665,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2036.0,5.849519351831408,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2037.0,5.896074414073151,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2038.0,5.9426294763148935,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2039.0,5.9891845385566365,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2040.0,6.035739600798379,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2041.0,6.0822946630401225,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2042.0,6.129208815296295,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2043.0,6.176484827311628,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2044.0,6.22412549019454,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2045.0,6.272133616581918,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2046.0,6.320512040805171,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2047.0,6.369263619057562,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2048.0,6.41839122956284,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2049.0,6.467897772745159,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2050.0,6.517786171400323,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2051.0,6.568059370868337,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2052.0,6.618720339207296,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2053.0,6.669772067368619,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2054.0,6.721217569373629,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2055.0,6.773059882491496,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2021.0,1.2831,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2022.0,1.2831,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2023.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2024.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2025.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2026.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2027.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2028.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2029.0,0.923832,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMFIR,,,,2030.0,0.923832,,,,,,,,,,,,,,,,,,,,
